School Year,Building Code,DBN,Location Name,Location Code,Address,Borough,Geographical District Code,Register,Building Name,# Schools,Schools in Building,Major N,Oth N,NoCrim N,Prop N,Vio N,ENGroupA,RangeA,AvgOfMajor N,AvgOfOth N,AvgOfNoCrim N,AvgOfProp N,AvgOfVio N,Borough Name,Postcode,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
2013-14,X405,08X320,Pelham Lab High School,X320,3000 EAST TREMONT AVENUE,X,8,95,3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,7,Renaissance High School for Musical Theater & Tech |  Pelham Lab High School |  Schuylerville Preparatory High School |  Bronx River High School |  Herbert H. Lehman High School. |  Herbert H. Lehman Yabc |  Westchester Square Academy |  3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10461,40.840702,-73.838545,10,13,194,2074045,2053680001,Schuylerville-Throgs Neck-Edgewater Park                                   
2013-14,X405,08X408,Herbert H. Lehman Yabc,X408,3000 EAST TREMONT AVENUE,X,8,294,3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,7,Renaissance High School for Musical Theater & Tech |  Pelham Lab High School |  Schuylerville Preparatory High School |  Bronx River High School |  Herbert H. Lehman High School. |  Herbert H. Lehman Yabc |  Westchester Square Academy |  3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10461,40.840702,-73.838545,10,13,194,2074045,2053680001,Schuylerville-Throgs Neck-Edgewater Park                                   
2013-14,X405,08X405,Herbert H. Lehman High School.,X405,3000 EAST TREMONT AVENUE,X,8,"2,059",3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,7,Renaissance High School for Musical Theater & Tech |  Pelham Lab High School |  Schuylerville Preparatory High School |  Bronx River High School |  Herbert H. Lehman High School. |  Herbert H. Lehman Yabc |  Westchester Square Academy |  3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,10C,2001-2500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10461,40.840702,-73.838545,10,13,194,2074045,2053680001,Schuylerville-Throgs Neck-Edgewater Park                                   
2013-14,X405,08X349,Bronx River High School,X349,3000 EAST TREMONT AVENUE,X,8,101,3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,7,Renaissance High School for Musical Theater & Tech |  Pelham Lab High School |  Schuylerville Preparatory High School |  Bronx River High School |  Herbert H. Lehman High School. |  Herbert H. Lehman Yabc |  Westchester Square Academy |  3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10461,40.840702,-73.838545,10,13,194,2074045,2053680001,Schuylerville-Throgs Neck-Edgewater Park                                   
2013-14,X405,,3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,,3000 EAST TREMONT AVENUE,X,8,"3,349",3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,7,Renaissance High School for Musical Theater & Tech |  Pelham Lab High School |  Schuylerville Preparatory High School |  Bronx River High School |  Herbert H. Lehman High School. |  Herbert H. Lehman Yabc |  Westchester Square Academy |  3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,3,16,34,9,10,12C,3001-4000,2.13,9.06,14.5,6.06,3.56,BRONX    ,10461,40.840702,-73.838545,10,13,194,2074045,2053680001,Schuylerville-Throgs Neck-Edgewater Park                                   
2013-14,X410,09X239,Urban Assembly Academy for History and Citizenship,X239,240 EAST 172 STREET,X,9,39,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X350,New Directions Secondary School,X350,240 EAST 172 STREET,X,9,107,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X414,Jonathan Levin High School for Media and Communica,X414,240 EAST 172 STREET,X,9,249,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X329,DreamYard Preparatory School,X329,240 EAST 172 STREET,X,9,345,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X564,Claremont International HS,X564,240 EAST 172 STREET,X,9,171,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X412,Bronx High School of Business,X412,240 EAST 172 STREET,X,9,359,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X413,Bronx High School for Medical Science,X413,240 EAST 172 STREET,X,9,465,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,09X227,Bronx Collegiate Academy,X227,240 EAST 172 STREET,X,9,356,240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X410,,240 EAST 172 STREET CONSOLIDATED LOCATION,,240 EAST 172 STREET,X,,"2,091",240 EAST 172 STREET CONSOLIDATED LOCATION,8,Bronx Collegiate Academy |  Urban Assembly Academy for History and Citizenship |  DreamYard Preparatory School |  New Directions Secondary School |  Bronx High School of Business |  Bronx High School for Medical Science |  Jonathan Levin High School for Media and Communica |  Claremont International HS |  240 EAST 172 STREET CONSOLIDATED LOCATION,3,10,17,5,6,10C,2001-2500,2.39,7.89,13.67,5.22,3.94,BRONX    ,10457,40.840422,-73.91091,4,16,225,2007806,2028170002,East Concourse-Concourse Village                                           
2013-14,X415,11X542,Pelham Preparatory Academy,X542,925 ASTOR AVENUE,X,11,480,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X509,High School of Language and Innovation,X509,925 ASTOR AVENUE,X,11,255,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X541,Global Enterprise High School,X541,925 ASTOR AVENUE,X,11,37,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X288,Collegiate Institute for Math and Science,X288,925 ASTOR AVENUE,X,11,656,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,4C,501-750,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X415,Christopher Columbus High School,X415,925 ASTOR AVENUE,X,11,175,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X417,C Columbus Hs Yabc,X417,925 ASTOR AVENUE,X,11,246,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X508,Bronxdale High School,X508,925 ASTOR AVENUE,X,11,332,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,11X299,Astor Collegiate Academy,X299,925 ASTOR AVENUE,X,11,474,925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X415,,925 ASTOR AVENUE CONSOLIDATED LOCATION,,925 ASTOR AVENUE,X,11,"2,655",925 ASTOR AVENUE CONSOLIDATED LOCATION,8,Collegiate Institute for Math and Science |  Astor Collegiate Academy |  Christopher Columbus High School |  C Columbus Hs Yabc |  Bronxdale High School |  High School of Language and Innovation |  Global Enterprise High School |  Pelham Preparatory Academy |  925 ASTOR AVENUE CONSOLIDATED LOCATION,1,6,23,3,3,11C,2501-3000,2.93,12.33,31.53,6.47,5.13,BRONX    ,10469,40.859665,-73.861006,11,13,324,2050179,2043580001,Bronxdale                                                                  
2013-14,X420,12X521,The Metropolitan Soundview High School,X521,1300 BOYNTON AVENUE,X,12,316,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
2013-14,X420,12X388,Pan American International High School at Monroe,X388,1300 BOYNTON AVENUE,X,12,401,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
2013-14,X420,12X692,Monroe Academy for Visual Arts & Design,X692,1300 BOYNTON AVENUE,X,12,460,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
2013-14,X420,12X690,Monroe Academy for Business/Law,X690,1300 BOYNTON AVENUE,X,12,56,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
2013-14,X420,12X428,Learning To Work Yabc At Monroe Academy,X428,1300 BOYNTON AVENUE,X,12,240,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
2013-14,X420,12X550,High School of World Cultures,X550,1300 BOYNTON AVENUE,X,12,388,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
2013-14,X420,88X995      ,ALC- Monroe Campus,X995,1300 BOYNTON AVENUE,X,12,,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,7,Pan American International High School at Monroe |  Learning To Work Yabc At Monroe Academy |  The Metropolitan Soundview High School |  High School of World Cultures |  Monroe Academy for Business/Law |  Monroe Academy for Visual Arts & Design |  ALC-MONROE CAMPUS|1300 BOYNTON AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,BRONX    ,10472,40.831601,-73.878912,9,18,56,2027459,2038640001,West Farms-Bronx River                                                     
